Cold head and feet; round as a ball; always turning around myself. What am I?,Earth.
"Come November 1st, many of these will be found smashed on sidewalks?",Pumpkin.
Come up and let us go. Go down and here we stay?,Anchor.
"Comes in bits and pieces, Put together forms a whole. It’s athletics for the mind, The more you think the more you find, Sometimes it can be a grind but then, that is the goal?",Puzzle.
Commits friendly home invasions one night a year?,Santa claus.
Commits friendly home invasions one night a year?,SantaClaus.
Consuming food would be pretty tough without these chompers?,Teeth.
Controlled by your hands and feet. It would be nothing without a street. What is it?,Car.
Could be described as the cranium's version of snow?,Dandruff.
Covered in stone and sun. It's home to many but also none. What is it?,Cemetery.
Cows do this to salt and humans do it to ice cream?,Lick.
"Creatures of power, creatures of grade, creatures of beauty, creatures of strength. As for their lives, they set everything's pace. For all things must come to live. Under their emerald embraceEither in their life or in their death?",Trees.
"Crisp, green and found near deli sandwiches?",Pickle.
"Crooked as a rainbow and slick as a plate, Ten thousand horses Can't pull it straight?",River.
"Crooked as a rainbow and slick as a plate, ten thousand horses can't pull me straight. What am I?",River.
Currency that flirted with a British spy?,MoneyPenny.
"Curtail me thrice, I am a youth; behead me once, a snake; complete, I'm often used, in truth, when certain steps you'd take?",Ladder.
"Curtail me thrice, I am a youth; behead me once, a snake; complete, I'm often used, in truth, when certain steps you'd take. What am I?",Ladder.
Cute hares that hop and deliver eggs at Easter are called b this nickname?,Bunny.
Cute hares that hop and deliver eggs at Easter are called by this nickname?,Bunny.
"Cute, cuddly canine children?",Puppy.
Daily ritual of scraping a metal tool on the body?,Shave.
"Dark, feathery and popular in Baltimore and fantasy books?",Ravens.
"Dark, feathery and popular in Baltimore?",Ravens.
"David’s father has three sons: Snap, Crackle and ?",David.
"David's father has three sons: Snap, Crackle and?",David.
"David’s parents have three sons: Snap, Crackle and what’s the name of the third son?",David.
Defends your noggin from the hard pavement?,Helmet.
Deposit red liquid in me. What am I?,Blood Bank.
Describes a gorgeous woman and an excellent punch?,KnockOut.
Describes a mysterious region and a stylish pair of shorts?,Bermuda.
Describes a toilet cleaner as well as one of Santa's reindeer?,Comet.
Describes an era of history during which light was hard to come by?,DarkAges.
Describes universities like Harvard and can be poisonous?,Ivy.
"Despite having long teeth, every bit of food it grabs gets taken from it?",Fork.
"Destroyer of the unbreakable, more of me is hidden than seen?",Iceberg.
"Devils, unicorns and goats all share this feature?",Horn.
Diamonds and stress have this to thank for their existence?,Pressure.
Did you hear about the actor who fell through the floorboards?,He was just going through a stage.
Did you hear about the cheese factory explosion?,There was nothing left but de-brie.
Did you hear about the claustrophobic astronaut?,He just needed a little space.
Did you hear about the guy who invented Lifesavers?,He made a mint.
Did you hear about the guy who invented the knock-knock joke?,"He won the ""no-bell"" prize."""
Did you hear about the kidnapping at the playground?,They woke up.
Did you hear about the mathematician who's afraid of negative numbers?,He'll stop at nothing to avoid them.
Did you hear about the mathematician who’s afraid of negative numbers?,He’ll stop at nothing to avoid them.
Did you hear about the sensitive burglar?,He takes things personally.
Did you hear about the two people who stole a calendar?,They each got six months.
Did you hear the rumor about butter?,"Well, I'm not going to go spreading it."
"Die without me, never thank me. Walk right through me, never feel me. Always watching, never speaking. Always lurking, never seen?",Air.
Dies half its life. Lives the rest. Dances without music. Breathes without breath?,Tree.
"Different lights do make me strange, thus into different sizes I will change?",Pupil.
Different lights do make me strange. Thus into different sizes I will change?,Pupil.
Digital white-out. What am I?,Delete.
Directions from outer space?,GPS.
Disgusting creatures that would survive a nuclear strike?,Roach.
Do this to your gifts to make them festive?,Wrap.
Doing something of this nature is likely to land you in court?,Illegal.
Doing this on your Visa could result in being in debt for a long time?,MaxOut.
Doing this with your job can be risky but doing it with smoking is always a good idea?,Quit.
Don't do this in the shallow end?,Dive.
Don't forget to do this before blowing out the candles?,Wish.
Dorothy had a severe disagreement with a woman of this magical persuasion?,Witch.
Double it and multiply it by Then divide it by 8 and you’ll have it once more. What number is it?,"Any number. If a number is doubled and multiplied by 4, it’s actually been multiplied by 8, so dividing by 8 will get you the original number again."
"Double my number, I'm less than a score. Half of my number is less than four. Add one to my double when bakers are near. Days of the week are still greater, I fear?",Six.
Dragons are known to do this to their gold?,Hoard.
"Draw, fire, or fill me; I'm still empty. What am I?",Blank.
Drop me and the world will shatter. You can always find me where you empty your bladder. What am I?,Mirror.
Drop this to stop a boat?,Anchor.
During the 1800's these turned women into hourglasses and is becoming more popular again these days?,Corset.
During which month do people sleep the least?,"February (as February has fewer nights, of course.)"
"Each morning I appear to lie at your feet, all day I follow no matter how fast you run. Yet I nearly perish in the midday sun?",Shadow.
Each of these ends in a kettle full of precious metal and the double variety is quite awesome?,Rainbow.
"Edible beach crawler served at sea food restaurants, similar to a lobster but quite different?",Crab.
Edible items purchased in large quantities?,Groceries.
Environmentalists really want to keep this area from drying?,Wetland.
Environmentalists want to keep this from drying?,Wetland.
Ernie wouldn't get clean without singing with this little guy?,RubberDuck.
Even if my life is taken eight still remain?,Cat.
Even the oldest ones can be described as current but a little mainstream?,River.
"Even though I am far from the point and make no mistakes of my own, I fix yours. What am I?",Eraser.
"Even though I'm far from the point, I don't make mistakes. I fix yours. What am I?",Eraser.
"Every dawn begins with me. At dusk I'll be the first you see and daybreak couldn't come without. What midday centers all about. Daises grow from me, I'm told. And when I come, I end all code but in the sun I won't be found. Yet still, each day I'll be around?",D.
"Every dawn begins with me. At dusk I'll be the first you see and daybreak couldn't come without. What midday centers all about. Daises grow from me, I'm told. And when I come, I end all code but in the sun I won't be found. Yet still, each day I'll be around. What am I?",D.
Every night I'm told what to do and each morning I do what I'm told. But I still don't escape your scold What am I?,Alarm-Clock.
Every team needs one of these before hitting the field. Get pumped?,PepTalk.
